2011-01-03 18:39:33,34.7034394741,135.50254941,24.0
2011-01-03 18:39:33,34.7034394741,135.50254941,24.0
2011-01-03 18:39:34,34.7033858299,135.502581596,24.0
2011-01-03 18:39:34,34.7033858299,135.502581596,24.0
2011-01-03 18:39:35,34.7034019232,135.502538681,16.0
2011-01-03 18:39:35,34.7034019232,135.502538681,16.0
2011-01-03 18:39:39,34.7033536434,135.502608418,12.0
2011-01-03 18:39:39,34.7033536434,135.502608418,12.0
2011-01-03 18:39:41,34.7033590078,135.502613783,12.0
2011-01-03 18:39:41,34.7033590078,135.502613783,12.0
2011-01-03 18:39:45,34.7033590078,135.502629876,12.0
2011-01-03 18:39:45,34.7033590078,135.502629876,12.0
2011-01-03 18:39:46,34.703348279,135.502624512,12.0
2011-01-03 18:39:46,34.703348279,135.502624512,12.0
2011-01-03 18:39:48,34.7033429146,135.502613783,12.0
2011-01-03 18:39:48,34.7033429146,135.502613783,12.0
2011-01-03 18:39:49,34.703348279,135.502603054,12.0
2011-01-03 18:39:49,34.703348279,135.502603054,12.0
2011-01-03 18:39:53,34.7033321857,135.502608418,16.0
2011-01-03 18:39:53,34.7033321857,135.502608418,16.0
2011-01-03 18:39:55,34.703348279,135.502629876,16.0
2011-01-03 18:39:55,34.703348279,135.502629876,16.0
2011-01-03 18:39:56,34.7033536434,135.502635241,16.0
2011-01-03 18:39:56,34.7033536434,135.502635241,16.0
2011-01-03 18:39:57,34.7033429146,135.502640605,16.0
2011-01-03 18:39:57,34.7033429146,135.502640605,16.0
2011-01-03 18:39:58,34.7033107281,135.502570868,16.0
2011-01-03 18:39:58,34.7033107281,135.502570868,16.0
2011-01-03 18:39:59,34.7032785416,135.502570868,16.0
2011-01-03 18:39:59,34.7032785416,135.502570868,16.0
2011-01-03 18:40:00,34.7032892704,135.502586961,16.0
2011-01-03 18:40:00,34.7032892704,135.502586961,16.0
2011-01-03 18:40:01,34.703283906,135.502603054,16.0
2011-01-03 18:40:01,34.703283906,135.502603054,16.0
2011-01-03 18:40:02,34.7032570839,135.502586961,16.0
2011-01-03 18:40:02,34.7032570839,135.502586961,16.0
2011-01-03 18:40:03,34.7032517195,135.50259769,16.0
2011-01-03 18:40:03,34.7032517195,135.50259769,16.0
2011-01-03 18:40:07,34.7032624483,135.502645969,12.0
2011-01-03 18:40:07,34.7032624483,135.502645969,12.0
2011-01-03 18:40:08,34.7032731771,135.502645969,12.0
2011-01-03 18:40:08,34.7032731771,135.502645969,12.0
2011-01-03 18:40:09,34.703283906,135.502667427,12.0
2011-01-03 18:40:09,34.703283906,135.502667427,12.0
2011-01-03 18:40:12,34.703283906,135.502678156,12.0
2011-01-03 18:40:12,34.703283906,135.502678156,12.0
2011-01-03 18:40:13,34.7032785416,135.502694249,12.0
